source,frame_id,point_id,x,y,z,doppler,snr,noise
left,53,2,-2.6763,3.4268,-0.6691,0,120,679
left,53,3,-1.7302,4.6628,1.4156,0,125,618
left,54,2,-0.054,1.6901,-0.5399,0,116,565
left,54,3,0.8651,2.3314,-0.7078,0,180,672
left,54,4,-2.6763,3.4268,-0.6691,0,120,678
left,54,5,-1.7302,4.6628,1.4156,0,124,618
left,55,2,0.8651,2.3314,-0.7078,0,180,673
left,55,3,-2.6763,3.4268,-0.6691,0,120,678
left,55,4,-1.7302,4.6628,1.4156,0,125,618
left,56,2,0.8651,2.3314,-0.7078,0,180,672
left,56,3,-2.6763,3.4268,-0.6691,0,120,678
left,56,4,-1.7302,4.6628,1.4156,0,124,618
left,57,2,0.8651,2.3314,-0.7078,0,180,673
left,57,3,-2.6763,3.4268,-0.6691,0,120,678
left,57,4,-1.7302,4.6628,1.4156,0,124,618
left,58,2,0,1.7073,-0.486,0,113,565
left,58,3,0.8651,2.3314,-0.7078,0,180,673
left,58,4,-2.6763,3.4268,-0.6691,0,120,679
left,58,5,-1.7302,4.6628,1.4156,0,124,618
left,59,2,0.8651,2.3314,-0.7078,0,180,673
left,59,3,-2.6763,3.4268,-0.6691,0,120,678
left,59,4,-1.7302,4.6628,1.4156,0,125,617
left,60,2,0.8651,2.3314,-0.7078,0,180,673
left,60,3,-2.5425,3.4991,-0.8029,0,120,678
left,60,4,-1.7302,4.6628,1.4156,0,124,618
left,61,3,0.8651,2.3314,-0.7078,0,180,672
left,61,4,-2.6763,3.4268,-0.6691,0,120,678
left,61,5,-1.7302,4.6628,1.4156,0,126,617
left,62,2,0.8651,2.3314,-0.7078,0,180,672
left,62,3,-2.5425,3.4991,-0.8029,0,120,678
left,62,4,-1.7302,4.6628,1.4156,0,124,618
left,63,2,0.8651,2.3314,-0.7078,0,180,672
left,63,3,-2.5425,3.4991,-0.8029,0,121,678
left,63,4,-1.7302,4.6628,1.4156,0,125,617
left,64,2,0.8651,2.3314,-0.7078,0,180,672
left,64,3,-2.6763,3.4268,-0.6691,0,120,678
left,64,4,-1.7302,4.6628,1.4156,0,124,618
left,65,2,0.8651,2.3314,-0.7078,0,180,673
left,65,3,-2.6763,3.4268,-0.6691,0,120,678
left,65,4,-1.7302,4.6628,1.4156,0,125,618
left,66,2,0.8651,2.3314,-0.7078,0,180,673
left,66,3,-2.6763,3.4268,-0.6691,0,120,678
left,66,4,-1.7302,4.6628,1.4156,0,124,618
left,67,3,0.8651,2.3314,-0.7078,0,180,673
left,67,4,-2.6763,3.4268,-0.6691,0,120,678
left,67,5,-1.7302,4.6628,1.4156,0,124,618
left,68,2,0.8651,2.3314,-0.7078,0,180,673
left,68,3,-2.6763,3.4268,-0.6691,0,120,678
left,68,4,-1.7302,4.6628,1.4156,0,123,619
left,69,2,0.8651,2.3314,-0.7078,0,180,673
left,69,3,-2.6763,3.4268,-0.6691,0,120,678
left,69,4,-1.7302,4.6628,1.4156,0,124,618
left,70,2,0.8651,2.3314,-0.7078,0,180,672
left,70,3,-2.6763,3.4268,-0.6691,0,120,678
left,70,4,-1.7302,4.6628,1.4156,0,124,619
left,71,2,0.8651,2.3314,-0.7078,0,181,672
left,71,3,-2.6763,3.4268,-0.6691,0,120,679
left,71,4,-1.7302,4.6628,1.4156,0,125,617
left,72,2,0.8651,2.3314,-0.7078,0,180,673
left,72,3,-2.6763,3.4268,-0.6691,0,120,678
left,72,4,-1.7302,4.6628,1.4156,0,124,618
left,73,2,0.8651,2.3314,-0.7078,0,181,672
left,73,3,-2.6763,3.4268,-0.6691,0,120,678
left,73,4,-1.7302,4.6628,1.4156,0,124,618
left,74,2,0.8651,2.3314,-0.7078,0,179,673
left,74,3,-2.6763,3.4268,-0.6691,0,120,678
left,74,4,-1.7302,4.6628,1.4156,0,124,618
left,75,2,0.8651,2.3314,-0.7078,0,180,673
left,75,3,-2.6763,3.4268,-0.6691,0,120,679
left,75,4,-1.7302,4.6628,1.4156,0,125,617
left,76,3,0.8651,2.3314,-0.7078,0,180,673
left,76,4,-2.5425,3.4991,-0.8029,0,120,678
left,76,5,-1.7302,4.6628,1.4156,0,124,618
left,77,2,0.8651,2.3314,-0.7078,0,180,673
left,77,3,-2.6763,3.4268,-0.6691,0,120,678
left,77,4,-1.7302,4.6628,1.4156,0,124,618
left,78,2,0.8651,2.3314,-0.7078,0,181,672
left,78,3,-2.6763,3.4268,-0.6691,0,119,679
left,78,4,-1.7302,4.6628,1.4156,0,123,619
left,79,2,0.8651,2.3314,-0.7078,0,180,672
left,79,3,-2.6763,3.4268,-0.6691,0,120,678
left,79,4,-1.7302,4.6628,1.4156,0,124,618
left,80,2,0.8651,2.3314,-0.7078,0,180,673
left,80,3,-2.6763,3.4268,-0.6691,0,120,678
left,80,4,-1.7302,4.6628,1.4156,0,124,618
left,81,1,0.8651,2.3314,-0.7078,0,180,672
left,81,2,-2.6763,3.4268,-0.6691,0,120,678
left,81,3,-1.7302,4.6628,1.4156,0,124,618
left,82,2,0.8651,2.3314,-0.7078,0,180,672
left,82,3,-2.6763,3.4268,-0.6691,0,120,678
left,82,4,-1.7302,4.6628,1.4156,0,124,618
left,83,2,0.8651,2.3314,-0.7078,0,180,673
left,83,3,-2.6763,3.4268,-0.6691,0,120,678
left,83,4,-1.7302,4.6628,1.4156,0,124,618
left,84,2,0.8651,2.3314,-0.7078,0,180,673
left,84,3,-2.5425,3.4991,-0.8029,0,120,678
left,84,4,-1.7302,4.6628,1.4156,0,124,618
left,85,2,0.8651,2.3314,-0.7078,0,180,673
left,85,3,-2.5425,3.4991,-0.8029,0,120,678
left,85,4,-1.7302,4.6628,1.4156,0,124,618
left,86,2,0.8651,2.3314,-0.7078,0,180,673
left,86,3,-2.6763,3.4268,-0.6691,0,120,678
left,86,4,-1.7302,4.6628,1.4156,0,125,617
left,87,2,0.8651,2.3314,-0.7078,0,180,673
left,87,3,-2.6763,3.4268,-0.6691,0,120,678
left,87,4,-1.7302,4.6628,1.4156,0,125,618
left,88,2,0.8651,2.3314,-0.7078,0,180,673
left,88,3,-2.5425,3.4991,-0.8029,0,119,679
left,88,4,-1.7302,4.6628,1.4156,0,125,617
left,89,1,0.8651,2.3314,-0.7078,0,179,673
left,89,2,-2.6763,3.4268,-0.6691,0,120,678
left,89,3,-1.7302,4.6628,1.4156,0,126,617
left,90,1,0,1.691,-0.5399,0,115,564
left,90,2,0.8651,2.3314,-0.7078,0,180,673
left,90,3,-2.5425,3.4991,-0.8029,0,120,678
left,90,4,-1.7302,4.6628,1.4156,0,124,618
left,91,2,0,1.691,-0.5399,0,114,564
left,91,3,0.8651,2.3314,-0.7078,0,180,673
left,91,4,-2.5425,3.4991,-0.8029,0,120,678
left,91,5,-1.7302,4.6628,1.4156,0,125,617
left,92,2,0,1.691,-0.5399,0,113,565
left,92,3,0.8651,2.3314,-0.7078,0,180,672
left,92,4,-2.6763,3.4268,-0.6691,0,120,679
left,92,5,-1.7302,4.6628,1.4156,0,125,617
left,93,2,0.8651,2.3314,-0.7078,0,180,673
left,93,3,-2.6763,3.4268,-0.6691,0,120,678
left,93,4,-1.7302,4.6628,1.4156,0,124,618
left,94,2,0.8651,2.3314,-0.7078,0,180,673
left,94,3,-2.6763,3.4268,-0.6691,0,120,678
left,94,4,-1.7302,4.6628,1.4156,0,124,618
left,95,2,0.8651,2.3314,-0.7078,0,180,673
left,95,3,-2.6763,3.4268,-0.6691,0,120,678
left,95,4,-1.7302,4.6628,1.4156,0,125,617
left,96,2,0.8651,2.3314,-0.7078,0,180,673
left,96,3,-2.5425,3.4991,-0.8029,0,120,678
left,96,4,-1.7302,4.6628,1.4156,0,125,618
left,97,2,0.8651,2.3314,-0.7078,0,180,672
left,97,3,-2.6763,3.4268,-0.6691,0,120,678
left,97,4,-1.7302,4.6628,1.4156,0,125,618
left,98,2,0.8651,2.3314,-0.7078,0,180,673
left,98,3,-2.5425,3.4991,-0.8029,0,120,678
left,98,4,-1.7302,4.6628,1.4156,0,125,617
left,99,2,0.8651,2.3314,-0.7078,0,180,672
left,99,3,-2.6763,3.4268,-0.6691,0,120,678
left,99,4,-1.7302,4.6628,1.4156,0,124,618
left,100,2,0.8651,2.3314,-0.7078,0,180,673
left,100,3,-2.6763,3.4268,-0.6691,0,120,678
left,100,4,-1.7302,4.6628,1.4156,0,124,618
left,101,2,0.8651,2.3314,-0.7078,0,179,673
left,101,3,-2.6763,3.4268,-0.6691,0,120,678
left,101,4,-1.7302,4.6628,1.4156,0,124,618
left,102,2,0.8651,2.3314,-0.7078,0,180,672
left,102,3,-2.5425,3.4991,-0.8029,0,120,678
left,102,4,-1.7302,4.6628,1.4156,0,124,618
left,103,2,0.8651,2.3314,-0.7078,0,180,672
left,103,3,-2.6763,3.4268,-0.6691,0,120,678
left,103,4,-1.7302,4.6628,1.4156,0,124,618
left,104,2,0.8651,2.3314,-0.7078,0,180,673
left,104,3,-2.6763,3.4268,-0.6691,0,120,678
left,104,4,-1.7302,4.6628,1.4156,0,125,617
left,105,2,0.8651,2.3314,-0.7078,0,180,672
left,105,3,-2.5425,3.4991,-0.8029,0,120,678
left,105,4,-1.7302,4.6628,1.4156,0,124,618
left,106,2,0.8651,2.3314,-0.7078,0,180,673
left,106,3,-2.6763,3.4268,-0.6691,0,120,678
left,106,4,-1.7302,4.6628,1.4156,0,125,617
left,107,3,0,1.691,-0.5399,0,114,565
left,107,4,0.8651,2.3314,-0.7078,0,180,672
left,107,5,-2.5425,3.4991,-0.8029,0,120,679
left,107,6,-1.7302,4.6628,1.4156,0,125,618
left,108,2,0.8651,2.3314,-0.7078,0,180,673
left,108,3,-2.6763,3.4268,-0.6691,0,120,678
left,108,4,-1.7302,4.6628,1.4156,0,125,617
left,109,2,0.8651,2.3314,-0.7078,0,180,672
left,109,3,-2.6763,3.4268,-0.6691,0,120,678
left,109,4,-1.7302,4.6628,1.4156,0,125,617
left,110,2,0.8651,2.3314,-0.7078,0,180,672
left,110,3,-2.6763,3.4268,-0.6691,0,120,678
left,110,4,-1.7302,4.6628,1.4156,0,123,619
left,111,2,0.8651,2.3314,-0.7078,0,180,672
left,111,3,-2.6763,3.4268,-0.6691,0,120,678
left,111,4,-1.7302,4.6628,1.4156,0,123,619
left,112,2,0.8651,2.3314,-0.7078,0,180,673
left,112,3,-2.5425,3.4991,-0.8029,0,119,679
left,112,4,-1.7302,4.6628,1.4156,0,124,618
left,113,2,0.8651,2.3314,-0.7078,0,180,673
left,113,3,-2.6763,3.4268,-0.6691,0,120,678
left,113,4,-1.7302,4.6628,1.4156,0,125,617
left,114,2,0.8651,2.3314,-0.7078,0,180,673
left,114,3,-2.6763,3.4268,-0.6691,0,120,678
left,114,4,-1.7302,4.6628,1.4156,0,125,618
left,115,2,0.8651,2.3314,-0.7078,0,180,673
left,115,3,-2.6763,3.4268,-0.6691,0,120,678
left,115,4,-1.7302,4.6628,1.4156,0,125,617
left,116,2,0.8651,2.3314,-0.7078,0,180,673
left,116,3,-2.6763,3.4268,-0.6691,0,120,678
left,116,4,-1.7302,4.6628,1.4156,0,124,618
left,117,2,0.8651,2.3314,-0.7078,0,180,672
left,117,3,-2.6763,3.4268,-0.6691,0,120,678
left,117,4,-1.7302,4.6628,1.4156,0,124,618
left,118,2,0.8651,2.3314,-0.7078,0,180,673
left,118,3,-2.6763,3.4268,-0.6691,0,120,678
left,118,4,-1.7302,4.6628,1.4156,0,125,617
left,119,2,0.8651,2.3314,-0.7078,0,180,672
left,119,3,-2.6763,3.4268,-0.6691,0,120,678
left,119,4,-1.7302,4.6628,1.4156,0,124,618
left,120,2,0.8651,2.3314,-0.7078,0,180,672
left,120,3,-2.6763,3.4268,-0.6691,0,120,678
left,120,4,-1.7302,4.6628,1.4156,0,124,618
left,121,2,0.8651,2.3314,-0.7078,0,180,672
left,121,3,-2.6763,3.4268,-0.6691,0,120,678
left,121,4,-1.7302,4.6628,1.4156,0,124,618
left,122,2,0.8651,2.3314,-0.7078,0,180,673
left,122,3,-2.6763,3.4268,-0.6691,0,120,678
left,122,4,-1.7302,4.6628,1.4156,0,125,618
left,123,1,0.8651,2.3314,-0.7078,0,180,672
left,123,2,-2.6763,3.4268,-0.6691,0,120,678
left,123,3,-1.7302,4.6628,1.4156,0,124,618
left,124,1,0.8651,2.3314,-0.7078,0,180,673
left,124,2,-2.6763,3.4268,-0.6691,0,120,678
left,124,3,-1.7302,4.6628,1.4156,0,123,618
left,125,2,0.8651,2.3314,-0.7078,0,180,672
left,125,3,-2.5425,3.4991,-0.8029,0,120,678
left,125,4,-1.7302,4.6628,1.4156,0,124,618
left,126,2,0.8651,2.3314,-0.7078,0,180,673
left,126,3,-2.6763,3.4268,-0.6691,0,120,678
left,126,4,-1.7302,4.6628,1.4156,0,124,618
left,127,1,0.8651,2.3314,-0.7078,0,180,673
left,127,2,-2.6763,3.4268,-0.6691,0,120,678
left,127,3,-1.7302,4.6628,1.4156,0,125,618
left,128,2,0.8651,2.3314,-0.7078,0,180,673
left,128,3,-2.5425,3.4991,-0.8029,0,120,678
left,128,4,-1.7302,4.6628,1.4156,0,125,618
left,129,2,0.8651,2.3314,-0.7078,0,179,673
left,129,3,-2.6763,3.4268,-0.6691,0,120,678
left,129,4,-1.7302,4.6628,1.4156,0,125,618
left,130,2,0.8651,2.3314,-0.7078,0,180,672
left,130,3,-2.6763,3.4268,-0.6691,0,120,678
left,130,4,-1.7302,4.6628,1.4156,0,124,618
left,131,2,0,1.691,-0.5399,0,115,561
left,131,3,0.8651,2.3314,-0.7078,0,180,673
left,131,4,-2.5425,3.4991,-0.8029,0,120,678
left,131,5,-1.7302,4.6628,1.4156,0,124,618
left,132,2,0.8651,2.3314,-0.7078,0,180,673
left,132,3,-2.5425,3.4991,-0.8029,0,120,678
left,132,4,-1.7302,4.6628,1.4156,0,126,617
left,133,2,0.8651,2.3314,-0.7078,0,180,672
left,133,3,-2.5425,3.4991,-0.8029,0,120,678
left,133,4,-1.7302,4.6628,1.4156,0,125,617
left,134,2,0.8651,2.3314,-0.7078,0,180,672
left,134,3,-2.6763,3.4268,-0.6691,0,120,678
left,134,4,-1.7302,4.6628,1.4156,0,124,618
left,135,2,0.8651,2.3314,-0.7078,0,180,673
left,135,3,-2.6763,3.4268,-0.6691,0,120,678
left,135,4,-1.7302,4.6628,1.4156,0,124,618
left,136,2,0.8651,2.3314,-0.7078,0,180,673
left,136,3,-2.6763,3.4268,-0.6691,0,120,679
left,136,4,-1.7302,4.6628,1.4156,0,124,618
left,137,2,0.8651,2.3314,-0.7078,0,180,672
left,137,3,-2.6763,3.4268,-0.6691,0,120,678
left,137,4,-1.7302,4.6628,1.4156,0,125,617
left,138,2,0.8651,2.3314,-0.7078,0,181,672
left,138,3,-2.6763,3.4268,-0.6691,0,120,678
left,138,4,-1.7302,4.6628,1.4156,0,125,618
left,139,2,0.8651,2.3314,-0.7078,0,180,672
left,139,3,-2.6763,3.4268,-0.6691,0,120,678
left,139,4,-1.7302,4.6628,1.4156,0,125,617
left,140,2,0.8651,2.3314,-0.7078,0,180,673
left,140,3,-2.6763,3.4268,-0.6691,0,120,678
left,140,4,-1.7302,4.6628,1.4156,0,124,618
left,141,2,0.8651,2.3314,-0.7078,0,180,672
left,141,3,-2.6763,3.4268,-0.6691,0,120,678
left,141,4,-1.7302,4.6628,1.4156,0,124,618
left,142,2,0.8651,2.3314,-0.7078,0,180,672
left,142,3,-2.6763,3.4268,-0.6691,0,120,678
left,142,4,-1.7302,4.6628,1.4156,0,125,617
left,143,1,0,1.691,-0.5399,0,119,559
left,143,2,0.8651,2.3314,-0.7078,0,180,672
left,143,3,-2.6763,3.4268,-0.6691,0,120,678
left,143,4,-1.7302,4.6628,1.4156,0,125,617
left,144,3,0.8651,2.3314,-0.7078,0,180,672
left,144,4,-2.6763,3.4268,-0.6691,0,120,679
left,144,5,-1.7302,4.6628,1.4156,0,125,617
left,145,1,-0.2465,1.5073,-0.5423,0,189,509
left,145,2,0.8651,2.3314,-0.7078,0,180,672
left,145,3,-2.6763,3.4268,-0.6691,0,120,678
left,145,4,-1.7302,4.6628,1.4156,0,125,618
left,146,1,0.8651,2.3314,-0.7078,0,180,673
left,146,2,-2.5425,3.4991,-0.8029,0,120,679
left,146,3,-1.7302,4.6628,1.4156,0,125,617
left,147,2,0.8651,2.3314,-0.7078,0,180,672
left,147,3,-2.6763,3.4268,-0.6691,0,120,678
left,147,4,-1.7302,4.6628,1.4156,0,125,618
left,148,1,0.8651,2.3314,-0.7078,0,180,672
left,148,2,-2.6763,3.4268,-0.6691,0,120,678
left,148,3,-1.7302,4.6628,1.4156,0,124,618
left,149,2,0.8651,2.3314,-0.7078,0,179,673
left,149,3,-2.5425,3.4991,-0.8029,0,120,678
left,149,4,-1.7302,4.6628,1.4156,0,124,618
left,150,1,0.8651,2.3314,-0.7078,0,180,673
left,150,2,-2.5425,3.4991,-0.8029,0,120,679
left,150,3,-1.7302,4.6628,1.4156,0,124,618
left,151,2,0.8651,2.3314,-0.7078,0,179,673
left,151,3,-2.6763,3.4268,-0.6691,0,120,678
left,151,4,-1.7302,4.6628,1.4156,0,125,618
left,152,2,0.8651,2.3314,-0.7078,0,180,673
left,152,3,-2.6763,3.4268,-0.6691,0,120,678
left,152,4,-1.7302,4.6628,1.4156,0,123,619
left,153,2,0.8651,2.3314,-0.7078,0,180,673
left,153,3,-2.6763,3.4268,-0.6691,0,120,678
left,153,4,-1.7302,4.6628,1.4156,0,125,617
left,154,2,0.8651,2.3314,-0.7078,0,180,673
left,154,3,-2.6763,3.4268,-0.6691,0,120,678
left,154,4,-1.7302,4.6628,1.4156,0,124,618
left,155,2,0.8651,2.3314,-0.7078,0,180,672
left,155,3,-2.6763,3.4268,-0.6691,0,120,678
left,155,4,-1.7302,4.6628,1.4156,0,124,618
left,156,2,0.8651,2.3314,-0.7078,0,180,672
left,156,3,-2.5425,3.4991,-0.8029,0,120,679
left,156,4,-1.7302,4.6628,1.4156,0,125,618
left,157,2,0.8651,2.3314,-0.7078,0,180,673
left,157,3,-2.6763,3.4268,-0.6691,0,120,678
left,157,4,-1.7302,4.6628,1.4156,0,123,618
left,158,1,0.8651,2.3314,-0.7078,0,180,672
left,158,2,-2.6763,3.4268,-0.6691,0,120,678
left,158,3,-1.7302,4.6628,1.4156,0,124,618
left,159,2,0.8651,2.3314,-0.7078,0,180,673
left,159,3,-2.6763,3.4268,-0.6691,0,120,678
left,159,4,-1.7302,4.6628,1.4156,0,124,618
left,160,2,0.8651,2.3314,-0.7078,0,180,673
left,160,3,-2.5425,3.4991,-0.8029,0,120,678
left,160,4,-1.7302,4.6628,1.4156,0,124,618
left,161,2,0.8651,2.3314,-0.7078,0,180,673
left,161,3,-2.6763,3.4268,-0.6691,0,120,678
left,161,4,-1.7302,4.6628,1.4156,0,124,618
left,162,1,0.8651,2.3314,-0.7078,0,180,672
left,162,2,-2.6763,3.4268,-0.6691,0,120,678
left,162,3,-1.7302,4.6628,1.4156,0,124,618
left,163,2,0.8651,2.3314,-0.7078,0,180,672
left,163,3,-2.6763,3.4268,-0.6691,0,120,678
left,163,4,-1.7302,4.6628,1.4156,0,125,618
left,164,2,0.8651,2.3314,-0.7078,0,180,672
left,164,3,-2.5425,3.4991,-0.8029,0,120,678
left,164,4,-1.7302,4.6628,1.4156,0,126,616
left,165,1,0.8651,2.3314,-0.7078,0,180,672
left,165,2,-2.5425,3.4991,-0.8029,0,120,678
left,165,3,-1.7302,4.6628,1.4156,0,124,618
left,166,2,0.8651,2.3314,-0.7078,0,180,673
left,166,3,-2.6763,3.4268,-0.6691,0,120,678
left,166,4,-1.7302,4.6628,1.4156,0,124,618
left,167,2,0.8651,2.3314,-0.7078,0,180,672
left,167,3,-2.6763,3.4268,-0.6691,0,120,678
left,167,4,-1.7302,4.6628,1.4156,0,125,617
left,168,2,0.8651,2.3314,-0.7078,0,180,673
left,168,3,-2.6763,3.4268,-0.6691,0,120,678
left,168,4,-1.7302,4.6628,1.4156,0,123,619
left,169,2,0.8651,2.3314,-0.7078,0,180,673
left,169,3,-2.6763,3.4268,-0.6691,0,120,678
left,169,4,-1.7302,4.6628,1.4156,0,126,616
left,170,3,0.8651,2.3314,-0.7078,0,180,673
left,170,4,-2.6763,3.4268,-0.6691,0,120,678
left,170,5,-1.7302,4.6628,1.4156,0,124,618
left,171,2,0.8651,2.3314,-0.7078,0,180,673
left,171,3,-2.6763,3.4268,-0.6691,0,120,678
left,171,4,-1.7302,4.6628,1.4156,0,124,618
left,172,2,0.8651,2.3314,-0.7078,0,180,673
left,172,3,-2.5425,3.4991,-0.8029,0,120,678
left,172,4,-2.6763,3.4268,-0.6691,0,120,678
left,172,5,-1.7302,4.6628,1.4156,0,125,617
left,173,2,0.8651,2.3314,-0.7078,0,180,672
left,173,3,-2.6763,3.4268,-0.6691,0,120,678
left,173,4,-1.7302,4.6628,1.4156,0,125,617
left,174,2,0.8651,2.3314,-0.7078,0,180,673
left,174,3,-2.6763,3.4268,-0.6691,0,120,678
left,174,4,-1.7302,4.6628,1.4156,0,124,618
left,175,2,0.8651,2.3314,-0.7078,0,180,673
left,175,3,-2.6763,3.4268,-0.6691,0,120,678
